k,patterns,algorithm,mode,run,iterations,banks,sequences_per_bank,sequence_length,target_bases_per_cell,bases,build_ns,search_ns,total_ns,fixed_ns_per_matcher,build_ns_per_matcher,search_ns_per_base,reference_total_ns,reference_ns_per_base,validation_checksum,matching_records,matches,timed_checksum
27,16,bndmq,all,1,1,16,41668,150,100000000,100003200,105833,208767542,208877042,6843.750,6614.562,2.087608617,208774385.750,2.087677052,15187139420829767087,333344,333344,15187139420829767087
27,16,bndmq,all,2,1,16,41668,150,100000000,100003200,153125,201612208,201767167,9684.938,9570.312,2.016057566,201621892.938,2.016154412,15187139420829767087,333344,333344,15187139420829767087
27,16,bndmq,all,3,1,16,41668,150,100000000,100003200,58292,207666417,207733375,4184.875,3643.250,2.076597719,207670601.875,2.076639566,15187139420829767087,333344,333344,15187139420829767087
27,16,bndmq,all,4,1,16,41668,150,100000000,100003200,127167,210124791,210256125,8208.375,7947.938,2.101180672,210132999.375,2.101262753,15187139420829767087,333344,333344,15187139420829767087
27,16,hash,all,0,1,16,41668,150,100000000,100003200,39791,345429750,345481292,3221.375,2486.938,3.454186966,345432971.375,3.454219179,15187139420829767087,333344,333344,15187139420829767087
27,16,hash,all,1,1,16,41668,150,100000000,100003200,34791,338037792,338083167,2835.938,2174.438,3.380269751,338040627.938,3.380298110,15187139420829767087,333344,333344,15187139420829767087
27,16,hash,all,2,1,16,41668,150,100000000,100003200,50250,327011375,327077625,4140.625,3140.625,3.270009110,327015515.625,3.270050515,15187139420829767087,333344,333344,15187139420829767087
27,16,hash,all,3,1,16,41668,150,100000000,100003200,98708,338593125,338698583,6591.125,6169.250,3.385822904,338599716.125,3.385888813,15187139420829767087,333344,333344,15187139420829767087
27,16,hash,all,4,1,16,41668,150,100000000,100003200,29875,307789459,307825292,2239.562,1867.188,3.077796101,307791698.562,3.077818495,15187139420829767087,333344,333344,15187139420829767087
27,16,aho_corasick,all,0,1,16,41668,150,100000000,100003200,2302167,191628459,193953167,145294.250,143885.438,1.916223271,191773753.250,1.917676167,15187139420829767087,333344,333344,15187139420829767087
27,16,aho_corasick,all,1,1,16,41668,150,100000000,100003200,2228042,194516000,196776625,141289.062,139252.625,1.945097757,194657289.062,1.946510602,15187139420829767087,333344,333344,15187139420829767087
27,16,aho_corasick,all,2,1,16,41668,150,100000000,100003200,2555917,208123750,210696209,160778.688,159744.812,2.081170903,208284528.688,2.082778638,15187139420829767087,333344,333344,15187139420829767087
27,16,aho_corasick,all,3,1,16,41668,150,100000000,100003200,2182208,186189541,188390958,137588.562,136388.000,1.861835831,186327129.562,1.863211673,15187139420829767087,333344,333344,15187139420829767087
27,16,aho_corasick,all,4,1,16,41668,150,100000000,100003200,1975750,181856958,183848709,124484.438,123484.375,1.818511388,181981442.438,1.819756192,15187139420829767087,333344,333344,15187139420829767087
29,16,hash,all,0,1,16,41668,150,100000000,100003200,49125,208113542,208166208,3291.625,3070.312,2.081068826,208116833.625,2.081101741,14428833582868254624,333344,333344,14428833582868254624
29,16,hash,all,1,1,16,41668,150,100000000,100003200,19708,204154166,204177916,1484.375,1231.750,2.041476333,204155650.375,2.041491176,14428833582868254624,333344,333344,14428833582868254624
29,16,hash,all,2,1,16,41668,150,100000000,100003200,19833,207066125,207089125,1437.500,1239.562,2.070594991,207067562.500,2.070609366,14428833582868254624,333344,333344,14428833582868254624
29,16,hash,all,3,1,16,41668,150,100000000,100003200,29125,205864916,205898208,2080.750,1820.312,2.058583285,205866996.750,2.058604092,14428833582868254624,333344,333344,14428833582868254624
29,16,hash,all,4,1,16,41668,150,100000000,100003200,23125,204878708,204905958,1703.125,1445.312,2.048721521,204880411.125,2.048738552,14428833582868254624,333344,333344,14428833582868254624
29,16,bndmq,all,0,1,16,41668,150,100000000,100003200,140958,131334917,131482375,9216.125,8809.875,1.313307144,131344133.125,1.313399302,14428833582868254624,333344,333344,14428833582868254624
29,16,bndmq,all,1,1,16,41668,150,100000000,100003200,117792,127993291,128113625,7520.875,7362.000,1.279891953,128000811.875,1.279967160,14428833582868254624,333344,333344,14428833582868254624
29,16,bndmq,all,2,1,16,41668,150,100000000,100003200,43750,129597833,129644583,2921.875,2734.375,1.295936860,129600754.875,1.295966078,14428833582868254624,333344,333344,14428833582868254624
29,16,bndmq,all,3,1,16,41668,150,100000000,100003200,100917,130056084,130159875,6486.938,6307.312,1.300519223,130062570.938,1.300584091,14428833582868254624,333344,333344,14428833582868254624
29,16,bndmq,all,4,1,16,41668,150,100000000,100003200,50750,129846708,129900625,3369.812,3171.875,1.298425530,129850077.812,1.298459227,14428833582868254624,333344,333344,14428833582868254624
29,16,aho_corasick,all,0,1,16,41668,150,100000000,100003200,1693292,131033167,132762709,108096.375,105830.750,1.310289741,131141263.375,1.311370670,14428833582868254624,333344,333344,14428833582868254624
29,16,aho_corasick,all,1,1,16,41668,150,100000000,100003200,1586042,126465333,128063791,99903.625,99127.625,1.264612862,126565236.625,1.265611867,14428833582868254624,333344,333344,14428833582868254624
29,16,aho_corasick,all,2,1,16,41668,150,100000000,100003200,1552666,126303750,127874583,98177.062,97041.625,1.262997084,126401927.062,1.263978823,14428833582868254624,333344,333344,14428833582868254624
29,16,aho_corasick,all,3,1,16,41668,150,100000000,100003200,1531625,126273417,127822417,96812.500,95726.562,1.262693764,126370229.500,1.263661858,14428833582868254624,333344,333344,14428833582868254624
29,16,aho_corasick,all,4,1,16,41668,150,100000000,100003200,1562458,124322542,125904958,98901.000,97653.625,1.243185638,124421443.000,1.244174616,14428833582868254624,333344,333344,14428833582868254624
31,19,aho_corasick,all,0,1,14,47620,150,100000000,100002000,1760542,127347125,129130375,127375.000,125753.000,1.273445781,127474500.000,1.274719506,1141955283974194314,333340,333340,1141955283974194314
31,19,aho_corasick,all,1,1,14,47620,150,100000000,100002000,1655625,124169208,125842333,119508.929,118258.929,1.241667247,124288716.929,1.242862312,1141955283974194314,333340,333340,1141955283974194314
31,19,aho_corasick,all,2,1,14,47620,150,100000000,100002000,1780333,124750542,126547584,128360.143,127166.643,1.247480470,124878902.143,1.248764046,1141955283974194314,333340,333340,1141955283974194314
31,19,aho_corasick,all,3,1,14,47620,150,100000000,100002000,1641625,124712125,126371333,118514.857,117258.929,1.247096308,124830639.857,1.248281433,1141955283974194314,333340,333340,1141955283974194314
31,19,aho_corasick,all,4,1,14,47620,150,100000000,100002000,1743417,125139167,126898250,125648.786,124529.786,1.251366643,125264815.786,1.252623105,1141955283974194314,333340,333340,1141955283974194314
31,19,bndmq,all,0,1,14,47620,150,100000000,100002000,88583,127451042,127542917,6562.500,6327.357,1.274484930,127457604.500,1.274550554,1141955283974194314,333340,333340,1141955283974194314
31,19,bndmq,all,1,1,14,47620,150,100000000,100002000,79416,124542334,124623791,5818.357,5672.571,1.245398432,124548152.357,1.245456614,1141955283974194314,333340,333340,1141955283974194314
31,19,bndmq,all,2,1,14,47620,150,100000000,100002000,53250,147803667,147860625,4068.429,3803.571,1.478007110,147807735.429,1.478047793,1141955283974194314,333340,333340,1141955283974194314
31,19,bndmq,all,3,1,14,47620,150,100000000,100002000,91417,134647209,134741792,6755.929,6529.786,1.346445161,134653964.929,1.346512719,1141955283974194314,333340,333340,1141955283974194314
31,19,bndmq,all,4,1,14,47620,150,100000000,100002000,36709,124617583,124656708,2794.643,2622.071,1.246150907,124620377.643,1.246178853,1141955283974194314,333340,333340,1141955283974194314
31,19,hash,all,0,1,14,47620,150,100000000,100002000,44917,300651542,300700125,3470.214,3208.357,3.006455291,300655012.214,3.006489992,1141955283974194314,333340,333340,1141955283974194314
31,19,hash,all,1,1,14,47620,150,100000000,100002000,20292,301998375,302023625,1803.571,1449.429,3.019923352,302000178.571,3.019941387,1141955283974194314,333340,333340,1141955283974194314
31,19,hash,all,2,1,14,47620,150,100000000,100002000,26667,297236208,297267166,2211.286,1904.786,2.972302634,297238419.286,2.972324746,1141955283974194314,333340,333340,1141955283974194314
31,19,hash,all,3,1,14,47620,150,100000000,100002000,41541,296478708,296523166,3175.571,2967.214,2.964727785,296481883.571,2.964759541,1141955283974194314,333340,333340,1141955283974194314
31,19,hash,all,4,1,14,47620,150,100000000,100002000,21542,296116750,296143500,1910.714,1538.714,2.961108278,296118660.714,2.961127385,1141955283974194314,333340,333340,1141955283974194314
31,23,hash,all,0,1,12,55556,150,100000000,100000800,23083,602094000,602123292,2441.000,1923.583,6.020891833,602096441.000,6.020916243,4053404369192834940,333336,333336,4053404369192834940
31,23,hash,all,1,1,12,55556,150,100000000,100000800,21583,657774292,657800666,2197.833,1798.583,6.577690298,657776489.833,6.577712277,4053404369192834940,333336,333336,4053404369192834940
31,23,hash,all,2,1,12,55556,150,100000000,100000800,47333,765986792,766044583,4815.917,3944.417,7.659806642,765991607.917,7.659854800,4053404369192834940,333336,333336,4053404369192834940
31,23,hash,all,3,1,12,55556,150,100000000,100000800,67625,754605625,754679500,6156.250,5635.417,7.545995882,754611781.250,7.546057444,4053404369192834940,333336,333336,4053404369192834940
31,23,hash,all,4,1,12,55556,150,100000000,100000800,49458,654158792,654213292,4541.667,4121.500,6.541535588,654163333.667,6.541581004,4053404369192834940,333336,333336,4053404369192834940
31,23,aho_corasick,all,0,1,12,55556,150,100000000,100000800,2335750,163399167,165765834,197222.250,194645.833,1.633978598,163596389.250,1.635950805,4053404369192834940,333336,333336,4053404369192834940
31,23,aho_corasick,all,1,1,12,55556,150,100000000,100000800,2189708,161852542,164062334,184149.333,182475.667,1.618512472,162036691.333,1.620353951,4053404369192834940,333336,333336,4053404369192834940
31,23,aho_corasick,all,2,1,12,55556,150,100000000,100000800,2172750,154828500,157018666,182513.833,181062.500,1.548272614,155011013.833,1.550097738,4053404369192834940,333336,333336,4053404369192834940
31,23,aho_corasick,all,3,1,12,55556,150,100000000,100000800,2022125,148567625,150604834,169767.417,168510.417,1.485664365,148737392.417,1.487362025,4053404369192834940,333336,333336,4053404369192834940
31,23,aho_corasick,all,4,1,12,55556,150,100000000,100000800,1916792,144263583,146195292,160975.750,159732.667,1.442624289,144424558.750,1.444234034,4053404369192834940,333336,333336,4053404369192834940
31,23,bndmq,all,0,1,12,55556,150,100000000,100000800,84334,180366583,180454416,7319.417,7027.833,1.803651401,180373902.417,1.803724594,4053404369192834940,333336,333336,4053404369192834940
31,23,bndmq,all,1,1,12,55556,150,100000000,100000800,54833,176712291,176769541,4770.833,4569.417,1.767108773,176717061.833,1.767156481,4053404369192834940,333336,333336,4053404369192834940
31,23,bndmq,all,2,1,12,55556,150,100000000,100000800,63791,178594167,178661500,5611.083,5315.917,1.785927383,178599778.083,1.785983493,4053404369192834940,333336,333336,4053404369192834940
31,23,bndmq,all,3,1,12,55556,150,100000000,100000800,108792,191337042,191447333,9190.917,9066.000,1.913355113,191346232.917,1.913447022,4053404369192834940,333336,333336,4053404369192834940
31,23,bndmq,all,4,1,12,55556,150,100000000,100000800,56334,183259541,183316709,4764.000,4694.500,1.832580749,183264305.000,1.832628389,4053404369192834940,333336,333336,4053404369192834940
31,506,hash,all,0,1,1,666668,150,100000000,100000200,32959,286282167,286327375,45208.000,32959.000,2.862815944,286327375.000,2.863268023,17143461683315956731,333334,333334,17143461683315956731
31,506,hash,all,1,1,1,666668,150,100000000,100000200,17417,287006959,287027459,20500.000,17417.000,2.870063850,287027459.000,2.870268849,17143461683315956731,333334,333334,17143461683315956731
31,506,hash,all,2,1,1,666668,150,100000000,100000200,18708,290622500,290645250,22750.000,18708.000,2.906219188,290645250.000,2.906446687,17143461683315956731,333334,333334,17143461683315956731
31,506,hash,all,3,1,1,666668,150,100000000,100000200,85750,311596000,311684250,88250.000,85750.000,3.115953768,311684250.000,3.116836266,17143461683315956731,333334,333334,17143461683315956731
31,506,hash,all,4,1,1,666668,150,100000000,100000200,17792,293112416,293133500,21084.000,17792.000,2.931118298,293133500.000,2.931329137,17143461683315956731,333334,333334,17143461683315956731
31,506,aho_corasick,all,0,1,1,666668,150,100000000,100000200,5271584,291277084,296615125,5338041.000,5271584.000,2.912765014,296615125.000,2.966145318,17143461683315956731,333334,333334,17143461683315956731
31,506,aho_corasick,all,1,1,1,666668,150,100000000,100000200,4385542,246661542,251063458,4401916.000,4385542.000,2.466610487,251063458.000,2.510629559,17143461683315956731,333334,333334,17143461683315956731
31,506,aho_corasick,all,2,1,1,666668,150,100000000,100000200,3978209,227802750,231795042,3992292.000,3978209.000,2.278022944,231795042.000,2.317945784,17143461683315956731,333334,333334,17143461683315956731
31,506,aho_corasick,all,3,1,1,666668,150,100000000,100000200,3728333,222773209,226517625,3744416.000,3728333.000,2.227727635,226517625.000,2.265171720,17143461683315956731,333334,333334,17143461683315956731
31,506,aho_corasick,all,4,1,1,666668,150,100000000,100000200,3811459,204780334,208626250,3845916.000,3811459.000,2.047799244,208626250.000,2.086258327,17143461683315956731,333334,333334,17143461683315956731
31,711,hash,all,0,1,1,666668,150,100000000,100000200,42625,737643000,737689292,46292.000,42625.000,7.376415247,737689292.000,7.376878166,2955878364410733040,333334,333334,2955878364410733040
31,711,hash,all,1,1,1,666668,150,100000000,100000200,34875,657528625,657567375,38750.000,34875.000,6.575273099,657567375.000,6.575660599,2955878364410733040,333334,333334,2955878364410733040
31,711,hash,all,2,1,1,666668,150,100000000,100000200,20792,638800875,638824750,23875.000,20792.000,6.387995974,638824750.000,6.388234724,2955878364410733040,333334,333334,2955878364410733040
31,711,hash,all,3,1,1,666668,150,100000000,100000200,19750,668061292,668088125,26833.000,19750.000,6.680599559,668088125.000,6.680867888,2955878364410733040,333334,333334,2955878364410733040
31,711,hash,all,4,1,1,666668,150,100000000,100000200,22334,667533875,667560792,26917.000,22334.000,6.675325399,667560792.000,6.675594569,2955878364410733040,333334,333334,2955878364410733040
31,711,aho_corasick,all,0,1,1,666668,150,100000000,100000200,5174583,219590500,224789167,5198667.000,5174583.000,2.195900608,224789167.000,2.247887174,2955878364410733040,333334,333334,2955878364410733040
31,711,aho_corasick,all,1,1,1,666668,150,100000000,100000200,4854834,208565834,213442875,4877041.000,4854834.000,2.085654169,213442875.000,2.134424481,2955878364410733040,333334,333334,2955878364410733040
31,711,aho_corasick,all,2,1,1,666668,150,100000000,100000200,5601166,215875084,221498666,5623582.000,5601166.000,2.158746523,221498666.000,2.214982230,2955878364410733040,333334,333334,2955878364410733040
31,711,aho_corasick,all,3,1,1,666668,150,100000000,100000200,4887542,207960292,212864209,4903917.000,4887542.000,2.079598761,212864209.000,2.128637833,2955878364410733040,333334,333334,2955878364410733040
31,711,aho_corasick,all,4,1,1,666668,150,100000000,100000200,4757584,208448000,213223750,4775750.000,4757584.000,2.084475831,213223750.000,2.132233236,2955878364410733040,333334,333334,2955878364410733040
4,3,bndmq,all,0,1,64,10418,150,100000000,100012800,113500,228485250,228603750,1851.562,1773.438,2.284560076,228487101.562,2.284578590,16555577882958454112,607746,1479239,16555577882958454112
4,3,bndmq,all,1,1,64,10418,150,100000000,100012800,53916,220799583,220857125,899.094,842.438,2.207713243,220800482.094,2.207722232,16555577882958454112,607746,1479239,16555577882958454112
4,3,bndmq,all,2,1,64,10418,150,100000000,100012800,33709,222678208,222715917,589.203,526.703,2.226497088,222678797.203,2.226502980,16555577882958454112,607746,1479239,16555577882958454112
4,3,bndmq,all,3,1,64,10418,150,100000000,100012800,61959,246837334,246904583,1050.766,968.109,2.468057429,246838384.766,2.468067935,16555577882958454112,607746,1479239,16555577882958454112
4,3,bndmq,all,4,1,64,10418,150,100000000,100012800,57458,227416083,227476958,951.172,897.781,2.273869775,227417034.172,2.273879285,16555577882958454112,607746,1479239,16555577882958454112
4,3,aho_corasick,all,0,1,64,10418,150,100000000,100012800,763916,333258458,334046042,12306.000,11936.188,3.332158064,333270764.000,3.332281108,16555577882958454112,607746,1479239,16555577882958454112
4,3,aho_corasick,all,1,1,64,10418,150,100000000,100012800,613917,328676083,329310375,9910.812,9592.453,3.286340178,328685993.812,3.286439274,16555577882958454112,607746,1479239,16555577882958454112
4,3,aho_corasick,all,2,1,64,10418,150,100000000,100012800,622000,327593834,328239791,10093.078,9718.750,3.275519074,327603927.078,3.275619991,16555577882958454112,607746,1479239,16555577882958454112
4,3,aho_corasick,all,3,1,64,10418,150,100000000,100012800,665417,327161916,327855750,10841.156,10397.141,3.271200446,327172757.156,3.271308844,16555577882958454112,607746,1479239,16555577882958454112
4,3,aho_corasick,all,4,1,64,10418,150,100000000,100012800,623500,326472000,327119542,10117.844,9742.188,3.264302169,326482117.844,3.264403335,16555577882958454112,607746,1479239,16555577882958454112
4,3,hash,all,0,1,64,10418,150,100000000,100012800,57375,271783542,271858167,1166.016,896.484,2.717487582,271784708.016,2.717499240,16555577882958454112,607746,1479239,16555577882958454112
4,3,hash,all,1,1,64,10418,150,100000000,100012800,29792,262384041,262427125,673.188,465.500,2.623504601,262384714.188,2.623511332,16555577882958454112,607746,1479239,16555577882958454112
4,3,hash,all,2,1,64,10418,150,100000000,100012800,29125,266848167,266887166,609.359,455.078,2.668140148,266848776.359,2.668146241,16555577882958454112,607746,1479239,16555577882958454112
4,3,hash,all,3,1,64,10418,150,100000000,100012800,17083,263835625,263860042,381.516,266.922,2.638018584,263836006.516,2.638022398,16555577882958454112,607746,1479239,16555577882958454112
4,3,hash,all,4,1,64,10418,150,100000000,100012800,23542,265690834,265724875,531.891,367.844,2.656568299,265691365.891,2.656573617,16555577882958454112,607746,1479239,16555577882958454112
40,19,hash,all,0,1,14,47620,150,100000000,100002000,34209,256839666,256888667,3500.071,2443.500,2.568345293,256843166.071,2.568380293,9071848173530581323,333340,333340,9071848173530581323
40,19,hash,all,1,1,14,47620,150,100000000,100002000,71500,248330584,248406209,5401.786,5107.143,2.483256175,248335985.786,2.483310192,9071848173530581323,333340,333340,9071848173530581323
40,19,hash,all,2,1,14,47620,150,100000000,100002000,26792,244143458,244175084,2259.000,1913.714,2.441385752,244145717.000,2.441408342,9071848173530581323,333340,333340,9071848173530581323
40,19,hash,all,3,1,14,47620,150,100000000,100002000,21709,254638708,254665458,1910.714,1550.643,2.546336153,254640618.714,2.546355260,9071848173530581323,333340,333340,9071848173530581323
40,19,hash,all,4,1,14,47620,150,100000000,100002000,24292,259790125,259818667,2038.714,1735.143,2.597849293,259792163.714,2.597869680,9071848173530581323,333340,333340,9071848173530581323
40,19,aho_corasick,all,0,1,14,47620,150,100000000,100002000,2412541,142068208,144516458,174875.000,172324.357,1.420653667,142243083.000,1.422402382,9071848173530581323,333340,333340,9071848173530581323
40,19,aho_corasick,all,1,1,14,47620,150,100000000,100002000,2439500,140560000,143017792,175556.571,174250.000,1.405571889,140735556.571,1.407327419,9071848173530581323,333340,333340,9071848173530581323
40,19,aho_corasick,all,2,1,14,47620,150,100000000,100002000,2459875,140014000,142503000,177785.714,175705.357,1.400111998,140191785.714,1.401889819,9071848173530581323,333340,333340,9071848173530581323
40,19,aho_corasick,all,3,1,14,47620,150,100000000,100002000,2507834,145124250,147646750,180178.571,179131.000,1.451213476,145304428.571,1.453015225,9071848173530581323,333340,333340,9071848173530581323
40,19,aho_corasick,all,4,1,14,47620,150,100000000,100002000,2465750,144306042,146806833,178627.929,176125.000,1.443031559,144484669.929,1.444817803,9071848173530581323,333340,333340,9071848173530581323
40,19,bndmq,all,0,1,14,47620,150,100000000,100002000,97958,131496792,131597834,7217.286,6997.000,1.314941621,131504009.286,1.315013793,9071848173530581323,333340,333340,9071848173530581323
40,19,bndmq,all,1,1,14,47620,150,100000000,100002000,88292,146175875,146267209,6523.857,6306.571,1.461729515,146182398.857,1.461794753,9071848173530581323,333340,333340,9071848173530581323
40,19,bndmq,all,2,1,14,47620,150,100000000,100002000,56792,151752708,151813000,4306.571,4056.571,1.517496730,151757014.571,1.517539795,9071848173530581323,333340,333340,9071848173530581323
40,19,bndmq,all,3,1,14,47620,150,100000000,100002000,72375,153004667,153081000,5452.357,5169.643,1.530016070,153010119.357,1.530070592,9071848173530581323,333340,333340,9071848173530581323
40,19,bndmq,all,4,1,14,47620,150,100000000,100002000,52375,156874250,156931459,4086.357,3741.071,1.568711126,156878336.357,1.568751989,9071848173530581323,333340,333340,9071848173530581323
40,23,bndmq,all,0,1,12,55556,150,100000000,100000800,102250,167966959,168075792,9069.417,8520.833,1.679656153,167976028.417,1.679746846,17394517359549433940,333336,333336,17394517359549433940
40,23,bndmq,all,1,1,12,55556,150,100000000,100000800,165750,187625042,187794583,14128.417,13812.500,1.876235410,187639170.417,1.876376693,17394517359549433940,333336,333336,17394517359549433940
40,23,bndmq,all,2,1,12,55556,150,100000000,100000800,110083,192877375,192990500,9427.083,9173.583,1.928758320,192886802.083,1.928852590,17394517359549433940,333336,333336,17394517359549433940
40,23,bndmq,all,3,1,12,55556,150,100000000,100000800,61250,195343542,195409167,5468.750,5104.167,1.953419793,195349010.750,1.953474480,17394517359549433940,333336,333336,17394517359549433940
40,23,bndmq,all,4,1,12,55556,150,100000000,100000800,135833,214737750,214877292,11628.500,11319.417,2.147360321,214749378.500,2.147476605,17394517359549433940,333336,333336,17394517359549433940
40,23,hash,all,0,1,12,55556,150,100000000,100000800,53333,464362791,464423583,5066.000,4444.417,4.643590761,464367857.000,4.643641421,17394517359549433940,333336,333336,17394517359549433940
40,23,hash,all,1,1,12,55556,150,100000000,100000800,26709,473046709,473078125,2618.000,2225.750,4.730429247,473049327.000,4.730455426,17394517359549433940,333336,333336,17394517359549433940
40,23,hash,all,2,1,12,55556,150,100000000,100000800,40250,441140708,441187459,3895.917,3354.167,4.411371789,441144603.917,4.411410748,17394517359549433940,333336,333336,17394517359549433940
40,23,hash,all,3,1,12,55556,150,100000000,100000800,39833,409075792,409122250,3871.500,3319.417,4.090725194,409079663.500,4.090763909,17394517359549433940,333336,333336,17394517359549433940
40,23,hash,all,4,1,12,55556,150,100000000,100000800,27542,411636792,411669167,2697.917,2295.167,4.116334989,411639489.917,4.116361968,17394517359549433940,333336,333336,17394517359549433940
40,23,aho_corasick,all,0,1,12,55556,150,100000000,100000800,2978541,158305792,161352958,253930.500,248211.750,1.583045256,158559722.500,1.585584540,17394517359549433940,333336,333336,17394517359549433940
40,23,aho_corasick,all,1,1,12,55556,150,100000000,100000800,2619708,166803583,169460250,221388.917,218309.000,1.668022486,167024971.917,1.670236357,17394517359549433940,333336,333336,17394517359549433940
40,23,aho_corasick,all,2,1,12,55556,150,100000000,100000800,3078416,174624208,177719833,257968.750,256534.667,1.746228110,174882176.750,1.748807777,17394517359549433940,333336,333336,17394517359549433940
40,23,aho_corasick,all,3,1,12,55556,150,100000000,100000800,2997083,168578416,171594958,251378.500,249756.917,1.685770674,168829794.500,1.688284439,17394517359549433940,333336,333336,17394517359549433940
40,23,aho_corasick,all,4,1,12,55556,150,100000000,100000800,3100791,165015958,168145833,260822.917,258399.250,1.650146379,165276780.917,1.652754587,17394517359549433940,333336,333336,17394517359549433940
40,506,hash,all,0,1,1,666668,150,100000000,100000200,38583,277893500,277936084,42584.000,38583.000,2.778929442,277936084.000,2.779355281,14524345102158346770,333334,333334,14524345102158346770
40,506,hash,all,1,1,1,666668,150,100000000,100000200,21208,276569125,276594291,25166.000,21208.000,2.765685719,276594291.000,2.765937378,14524345102158346770,333334,333334,14524345102158346770
40,506,hash,all,2,1,1,666668,150,100000000,100000200,43667,266909458,266955958,46500.000,43667.000,2.669089242,266955958.000,2.669554241,14524345102158346770,333334,333334,14524345102158346770
40,506,hash,all,3,1,1,666668,150,100000000,100000200,19416,269542750,269566875,24125.000,19416.000,2.695422109,269566875.000,2.695663359,14524345102158346770,333334,333334,14524345102158346770
40,506,hash,all,4,1,1,666668,150,100000000,100000200,48584,277263208,277314792,51584.000,48584.000,2.772626535,277314792.000,2.773142374,14524345102158346770,333334,333334,14524345102158346770
40,506,aho_corasick,all,0,1,1,666668,150,100000000,100000200,5656959,241100292,246806375,5706083.000,5656959.000,2.410998098,246806375.000,2.468058814,14524345102158346770,333334,333334,14524345102158346770
40,506,aho_corasick,all,1,1,1,666668,150,100000000,100000200,5635500,255279167,260936125,5656958.000,5635500.000,2.552786564,260936125.000,2.609356031,14524345102158346770,333334,333334,14524345102158346770
40,506,aho_corasick,all,2,1,1,666668,150,100000000,100000200,5557584,246096834,251675833,5578999.000,5557584.000,2.460963418,251675833.000,2.516753296,14524345102158346770,333334,333334,14524345102158346770
40,506,aho_corasick,all,3,1,1,666668,150,100000000,100000200,5212250,221570416,226796750,5226334.000,5212250.000,2.215699729,226796750.000,2.267962964,14524345102158346770,333334,333334,14524345102158346770
40,506,aho_corasick,all,4,1,1,666668,150,100000000,100000200,4989584,210254750,215255834,5001084.000,4989584.000,2.102543295,215255834.000,2.152554035,14524345102158346770,333334,333334,14524345102158346770
40,711,hash,all,0,1,1,666668,150,100000000,100000200,37417,433506625,433548416,41791.000,37417.000,4.335057580,433548416.000,4.335475489,11087136254283396617,333334,333334,11087136254283396617
40,711,hash,all,1,1,1,666668,150,100000000,100000200,42167,425061166,425105458,44292.000,42167.000,4.250603159,425105458.000,4.251046078,11087136254283396617,333334,333334,11087136254283396617
40,711,hash,all,2,1,1,666668,150,100000000,100000200,24334,417234209,417262167,27958.000,24334.000,4.172333745,417262167.000,4.172613325,11087136254283396617,333334,333334,11087136254283396617
40,711,hash,all,3,1,1,666668,150,100000000,100000200,50125,419093042,419150209,57167.000,50125.000,4.190922038,419150209.000,4.191493707,11087136254283396617,333334,333334,11087136254283396617
40,711,hash,all,4,1,1,666668,150,100000000,100000200,28209,436685208,436718750,33542.000,28209.000,4.366843346,436718750.000,4.367178766,11087136254283396617,333334,333334,11087136254283396617
40,711,aho_corasick,all,0,1,1,666668,150,100000000,100000200,6682084,230206625,236942042,6735417.000,6682084.000,2.302061646,236942042.000,2.369415681,11087136254283396617,333334,333334,11087136254283396617
40,711,aho_corasick,all,1,1,1,666668,150,100000000,100000200,6532292,240652208,247243083,6590875.000,6532292.000,2.406517267,247243083.000,2.472425885,11087136254283396617,333334,333334,11087136254283396617
40,711,aho_corasick,all,2,1,1,666668,150,100000000,100000200,6966458,256332000,263350792,7018792.000,6966458.000,2.563314873,263350792.000,2.633502653,11087136254283396617,333334,333334,11087136254283396617
40,711,aho_corasick,all,3,1,1,666668,150,100000000,100000200,7173291,254154000,261372583,7218583.000,7173291.000,2.541534917,261372583.000,2.613720603,11087136254283396617,333334,333334,11087136254283396617
40,711,aho_corasick,all,4,1,1,666668,150,100000000,100000200,7482584,252473875,260002542,7528667.000,7482584.000,2.524733701,260002542.000,2.600020220,11087136254283396617,333334,333334,11087136254283396617
44,23,hash,all,0,1,12,55556,150,100000000,100000800,37750,414376708,414426000,4107.667,3145.833,4.143733930,414380815.667,4.143775006,275247950511984768,333336,333336,275247950511984768
44,23,hash,all,1,1,12,55556,150,100000000,100000800,56208,484719750,484781750,5166.667,4684.000,4.847158723,484724916.667,4.847210389,275247950511984768,333336,333336,275247950511984768
44,23,hash,all,2,1,12,55556,150,100000000,100000800,45750,626997583,627050667,4423.667,3812.500,6.269925671,627002006.667,6.269969907,275247950511984768,333336,333336,275247950511984768
44,23,hash,all,3,1,12,55556,150,100000000,100000800,30417,570752583,570792042,3288.250,2534.750,5.707480170,570755871.250,5.707513052,275247950511984768,333336,333336,275247950511984768
44,23,hash,all,4,1,12,55556,150,100000000,100000800,23500,481229417,481257750,2361.083,1958.333,4.812255672,481231778.083,4.812279283,275247950511984768,333336,333336,275247950511984768
44,23,bndmq,all,0,1,12,55556,150,100000000,100000800,96708,120024125,120123666,8295.083,8059.000,1.200231648,120032420.083,1.200314598,275247950511984768,333336,333336,275247950511984768
44,23,bndmq,all,1,1,12,55556,150,100000000,100000800,96083,122596458,122698500,8503.500,8006.917,1.225954772,122604961.500,1.226039807,275247950511984768,333336,333336,275247950511984768
