k,patterns,algorithm,mode,run,iterations,banks,sequences_per_bank,sequence_length,target_bases_per_cell,bases,build_ns,search_ns,total_ns,fixed_ns_per_matcher,build_ns_per_matcher,search_ns_per_base,reference_total_ns,reference_ns_per_base,validation_checksum,matching_records,matches,timed_checksum
12,64,hash,all,2,1,4,166668,150,100000000,100000800,8035,259808799,259820020,2805.250,2008.750,2.598067205,259811604.250,2.598095258,8706808490895615258,333538,333703,8706808490895615258
12,64,hash,all,3,1,4,166668,150,100000000,100000800,7374,255992563,256002983,2605.000,1843.500,2.559905151,255995168.000,2.559931201,8706808490895615258,333538,333703,8706808490895615258
12,64,hash,all,4,1,4,166668,150,100000000,100000800,7535,260539493,260550475,2745.500,1883.750,2.605374087,260542238.500,2.605401542,8706808490895615258,333538,333703,8706808490895615258
12,128,hash,all,0,1,2,333334,150,100000000,100000200,11241,266840592,266854318,6863.000,5620.500,2.668400583,266847455.000,2.668469213,3979798265473970522,333688,334038,3979798265473970522
12,128,hash,all,1,1,2,333334,150,100000000,100000200,12603,266734680,266750449,7884.500,6301.500,2.667341465,266742564.500,2.667420310,3979798265473970522,333688,334038,3979798265473970522
12,128,hash,all,2,1,2,333334,150,100000000,100000200,6523,266281782,266290690,4454.000,3261.500,2.662812494,266286236.000,2.662857034,3979798265473970522,333688,334038,3979798265473970522
12,128,hash,all,3,1,2,333334,150,100000000,100000200,6622,273480585,273490353,4884.000,3311.000,2.734800380,273485469.000,2.734849220,3979798265473970522,333688,334038,3979798265473970522
12,128,hash,all,4,1,2,333334,150,100000000,100000200,6732,267046816,267056334,4759.000,3366.000,2.670462819,267051575.000,2.670510409,3979798265473970522,333688,334038,3979798265473970522
12,128,aho_corasick,all,0,1,2,333334,150,100000000,100000200,685348,221113800,221830427,358313.500,342674.000,2.211133578,221472113.500,2.214716706,3979798265473970522,333688,334038,3979798265473970522
12,128,aho_corasick,all,1,1,2,333334,150,100000000,100000200,837122,227110218,227969662,429722.000,418561.000,2.271097638,227539940.000,2.275394849,3979798265473970522,333688,334038,3979798265473970522
12,128,aho_corasick,all,2,1,2,333334,150,100000000,100000200,640144,228397850,229067008,334579.000,320072.000,2.283973932,228732429.000,2.287319715,3979798265473970522,333688,334038,3979798265473970522
12,128,aho_corasick,all,3,1,2,333334,150,100000000,100000200,655713,225723274,226405917,341321.500,327856.500,2.257228226,226064595.500,2.260641434,3979798265473970522,333688,334038,3979798265473970522
12,128,aho_corasick,all,4,1,2,333334,150,100000000,100000200,651585,221217911,221897999,340044.000,325792.500,2.212174686,221557955.000,2.215575119,3979798265473970522,333688,334038,3979798265473970522
12,256,hash,all,0,1,1,666668,150,100000000,100000200,9758,249793754,249805767,12013.000,9758.000,2.497932544,249805767.000,2.498052674,15564447539677354623,334037,334835,15564447539677354623
12,256,hash,all,1,1,1,666668,150,100000000,100000200,11271,252691981,252705917,13936.000,11271.000,2.526914756,252705917.000,2.527054116,15564447539677354623,334037,334835,15564447539677354623
12,256,hash,all,2,1,1,666668,150,100000000,100000200,6232,254472142,254480418,8276.000,6232.000,2.544716331,254480418.000,2.544799090,15564447539677354623,334037,334835,15564447539677354623
12,256,hash,all,3,1,1,666668,150,100000000,100000200,6462,252957418,252967066,9648.000,6462.000,2.529569121,252967066.000,2.529665601,15564447539677354623,334037,334835,15564447539677354623
12,256,hash,all,4,1,1,666668,150,100000000,100000200,7484,253479906,253489404,9498.000,7484.000,2.534793990,253489404.000,2.534888970,15564447539677354623,334037,334835,15564447539677354623
12,256,aho_corasick,all,0,1,1,666668,150,100000000,100000200,659401,248345843,249028477,682634.000,659401.000,2.483453463,249028477.000,2.490279789,15564447539677354623,334037,334835,15564447539677354623
12,256,aho_corasick,all,1,1,1,666668,150,100000000,100000200,627651,245575004,246232230,657226.000,627651.000,2.455745129,246232230.000,2.462317375,15564447539677354623,334037,334835,15564447539677354623
12,256,aho_corasick,all,2,1,1,666668,150,100000000,100000200,649922,241549178,242224497,675319.000,649922.000,2.415486949,242224497.000,2.422240126,15564447539677354623,334037,334835,15564447539677354623
12,256,aho_corasick,all,3,1,1,666668,150,100000000,100000200,651615,246729488,247416689,687201.000,651615.000,2.467289945,247416689.000,2.474161942,15564447539677354623,334037,334835,15564447539677354623
12,256,aho_corasick,all,4,1,1,666668,150,100000000,100000200,839586,258146728,259008375,861647.000,839586.000,2.581462117,259008375.000,2.590078570,15564447539677354623,334037,334835,15564447539677354623
12,1000,aho_corasick,all,0,1,1,666668,150,100000000,100000200,2849406,372515436,375401781,2886345.000,2849406.000,3.725146910,375401781.000,3.754010302,6869731816217369719,336064,338753,6869731816217369719
12,1000,aho_corasick,all,1,1,1,666668,150,100000000,100000200,2455761,373738406,376204195,2465789.000,2455761.000,3.737376585,376204195.000,3.762034426,6869731816217369719,336064,338753,6869731816217369719
12,1000,aho_corasick,all,2,1,1,666668,150,100000000,100000200,2318355,363777191,366102559,2325368.000,2318355.000,3.637764634,366102559.000,3.661018268,6869731816217369719,336064,338753,6869731816217369719
12,1000,aho_corasick,all,3,1,1,666668,150,100000000,100000200,2488543,365969591,368469435,2499844.000,2488543.000,3.659688591,368469435.000,3.684686981,6869731816217369719,336064,338753,6869731816217369719
12,1000,aho_corasick,all,4,1,1,666668,150,100000000,100000200,2469457,366998851,369475561,2476710.000,2469457.000,3.669981170,369475561.000,3.694748221,6869731816217369719,336064,338753,6869731816217369719
12,1000,hash,all,0,1,1,666668,150,100000000,100000200,31950,256954786,256990052,35266.000,31950.000,2.569542721,256990052.000,2.569895380,6869731816217369719,336064,338753,6869731816217369719
12,1000,hash,all,1,1,1,666668,150,100000000,100000200,34203,247847491,247884851,37360.000,34203.000,2.478469953,247884851.000,2.478843552,6869731816217369719,336064,338753,6869731816217369719
12,1000,hash,all,2,1,1,666668,150,100000000,100000200,17142,253447290,253467738,20448.000,17142.000,2.534467831,253467738.000,2.534672311,6869731816217369719,336064,338753,6869731816217369719
12,1000,hash,all,3,1,1,666668,150,100000000,100000200,16381,251123565,251143182,19617.000,16381.000,2.511230628,251143182.000,2.511426797,6869731816217369719,336064,338753,6869731816217369719
12,1000,hash,all,4,1,1,666668,150,100000000,100000200,16361,252977604,252996970,19366.000,16361.000,2.529770980,252996970.000,2.529964640,6869731816217369719,336064,338753,6869731816217369719
12,10000,aho_corasick,all,0,1,1,666668,150,100000000,100000200,26165392,932169924,958584330,26414406.000,26165392.000,9.321680597,958584330.000,9.585824128,9312875551958669865,359582,388680,9312875551958669865
12,10000,aho_corasick,all,1,1,1,666668,150,100000000,100000200,24745202,896246548,921085836,24839288.000,24745202.000,8.962447555,921085836.000,9.210839938,9312875551958669865,359582,388680,9312875551958669865
12,10000,aho_corasick,all,2,1,1,666668,150,100000000,100000200,27798051,923298023,951192714,27894691.000,27798051.000,9.232961764,951192714.000,9.511908116,9312875551958669865,359582,388680,9312875551958669865
12,10000,aho_corasick,all,3,1,1,666668,150,100000000,100000200,23307353,873574860,896982249,23407389.000,23307353.000,8.735731129,896982249.000,8.969804550,9312875551958669865,359582,388680,9312875551958669865
12,10000,aho_corasick,all,4,1,1,666668,150,100000000,100000200,25390848,881286595,906792217,25505622.000,25390848.000,8.812848324,906792217.000,9.067904034,9312875551958669865,359582,388680,9312875551958669865
12,10000,hash,all,0,1,1,666668,150,100000000,100000200,279932,310161254,310499885,338631.000,279932.000,3.101606337,310499885.000,3.104992640,9312875551958669865,359582,388680,9312875551958669865
12,10000,hash,all,1,1,1,666668,150,100000000,100000200,276526,301856133,302147236,291103.000,276526.000,3.018555293,302147236.000,3.021466317,9312875551958669865,359582,388680,9312875551958669865
12,10000,hash,all,2,1,1,666668,150,100000000,100000200,150311,304825102,304989800,164698.000,150311.000,3.048244924,304989800.000,3.049891900,9312875551958669865,359582,388680,9312875551958669865
12,10000,hash,all,3,1,1,666668,150,100000000,100000200,150250,305249881,305414638,164757.000,150250.000,3.052492705,305414638.000,3.054140272,9312875551958669865,359582,388680,9312875551958669865
12,10000,hash,all,4,1,1,666668,150,100000000,100000200,150540,314574541,314739488,164947.000,150540.000,3.145739119,314739488.000,3.147388585,9312875551958669865,359582,388680,9312875551958669865
12,100000,hash,all,0,1,1,666668,150,100000000,100000200,3788067,633058201,637016005,3957804.000,3788067.000,6.330569349,637016005.000,6.370147310,13361620324037704832,521055,883911,13361620324037704832
12,100000,hash,all,1,1,1,666668,150,100000000,100000200,3369186,606662763,610158335,3495572.000,3369186.000,6.066615497,610158335.000,6.101571147,13361620324037704832,521055,883911,13361620324037704832
12,100000,hash,all,2,1,1,666668,150,100000000,100000200,2024146,614067640,616210427,2142787.000,2024146.000,6.140664119,616210427.000,6.162091946,13361620324037704832,521055,883911,13361620324037704832
12,100000,hash,all,3,1,1,666668,150,100000000,100000200,1802252,625064908,627025695,1960787.000,1802252.000,6.250636579,627025695.000,6.270244410,13361620324037704832,521055,883911,13361620324037704832
12,100000,hash,all,4,1,1,666668,150,100000000,100000200,2521821,615565414,618203402,2637988.000,2521821.000,6.155641829,618203402.000,6.182021656,13361620324037704832,521055,883911,13361620324037704832
12,1000000,hash,all,0,1,1,666668,150,100000000,100000200,60339940,1630983875,1694382672,63398797.000,60339940.000,16.309806130,1694382672.000,16.943792832,17485955915681520193,666618,5830794,17485955915681520193
12,1000000,hash,all,1,1,1,666668,150,100000000,100000200,46906668,1636158036,1686051794,49893758.000,46906668.000,16.361547637,1686051794.000,16.860484219,17485955915681520193,666618,5830794,17485955915681520193
12,1000000,hash,all,2,1,1,666668,150,100000000,100000200,43831944,1643292375,1690322485,47030110.000,43831944.000,16.432890884,1690322485.000,16.903191044,17485955915681520193,666618,5830794,17485955915681520193
12,1000000,hash,all,3,1,1,666668,150,100000000,100000200,42466674,1618411585,1664007418,45595833.000,42466674.000,16.184083482,1664007418.000,16.640040900,17485955915681520193,666618,5830794,17485955915681520193
12,1000000,hash,all,4,1,1,666668,150,100000000,100000200,45749756,1734879979,1783586862,48706883.000,45749756.000,17.348765092,1783586862.000,17.835832948,17485955915681520193,666618,5830794,17485955915681520193
16,1,bndmq,first,0,1,64,10418,150,100000000,100012800,65863,27762208,27848098,1342.031,1029.109,0.277586549,27763550.031,0.277599968,10100110153867304471,333376,333376,10100110153867304471
16,1,bndmq,first,1,1,64,10418,150,100000000,100012800,21500,27247594,27293099,711.016,335.938,0.272441068,27248305.016,0.272448177,10100110153867304471,333376,333376,10100110153867304471
16,1,bndmq,first,2,1,64,10418,150,100000000,100012800,22071,27151727,27199867,752.188,344.859,0.271482520,27152479.188,0.271490041,10100110153867304471,333376,333376,10100110153867304471
16,1,bndmq,first,3,1,64,10418,150,100000000,100012800,22963,27973338,28022059,761.266,358.797,0.279697579,27974099.266,0.279705190,10100110153867304471,333376,333376,10100110153867304471
16,1,bndmq,first,4,1,64,10418,150,100000000,100012800,21740,26762487,26808943,725.875,339.688,0.267590618,26763212.875,0.267597876,10100110153867304471,333376,333376,10100110153867304471
16,1,aho_corasick,first,0,1,64,10418,150,100000000,100012800,991880,34819891,35835616,15870.703,15498.125,0.348154346,34835761.703,0.348313033,10100110153867304471,333376,333376,10100110153867304471
16,1,aho_corasick,first,1,1,64,10418,150,100000000,100012800,727317,39218949,39978425,11866.812,11364.328,0.392139296,39230815.812,0.392257949,10100110153867304471,333376,333376,10100110153867304471
16,1,aho_corasick,first,2,1,64,10418,150,100000000,100012800,1124739,39497403,40663749,18224.156,17574.047,0.394923480,39515627.156,0.395105698,10100110153867304471,333376,333376,10100110153867304471
16,1,aho_corasick,first,3,1,64,10418,150,100000000,100012800,1083201,35901830,37012191,17349.391,16925.016,0.358972352,35919179.391,0.359145823,10100110153867304471,333376,333376,10100110153867304471
16,1,aho_corasick,first,4,1,64,10418,150,100000000,100012800,839185,36171593,37037849,13535.250,13112.266,0.361669636,36185128.250,0.361804971,10100110153867304471,333376,333376,10100110153867304471
16,1,hash,first,0,1,64,10418,150,100000000,100012800,15649,137518927,137538694,308.859,244.516,1.375013268,137519235.859,1.375016357,10100110153867304471,333376,333376,10100110153867304471
16,1,hash,first,1,1,64,10418,150,100000000,100012800,17643,140051373,140073494,345.641,275.672,1.400334487,140051718.641,1.400337943,10100110153867304471,333376,333376,10100110153867304471
16,1,hash,first,2,1,64,10418,150,100000000,100012800,10119,139155539,139170667,236.375,158.109,1.391377294,139155775.375,1.391379657,10100110153867304471,333376,333376,10100110153867304471
16,1,hash,first,3,1,64,10418,150,100000000,100012800,10009,142311632,142325658,219.156,156.391,1.422934184,142311851.156,1.422936376,10100110153867304471,333376,333376,10100110153867304471
16,1,hash,first,4,1,64,10418,150,100000000,100012800,10149,147689901,147706021,251.875,158.578,1.476709991,147690152.875,1.476712510,10100110153867304471,333376,333376,10100110153867304471
16,2,bndmq,first,0,1,64,10418,150,100000000,100012800,80200,45218421,45324639,1659.656,1253.125,0.452126338,45220080.656,0.452142932,10100110153867304471,333376,333376,10100110153867304471
16,2,bndmq,first,1,1,64,10418,150,100000000,100012800,70792,45259402,45354841,1491.234,1106.125,0.452536095,45260893.234,0.452551006,10100110153867304471,333376,333376,10100110153867304471
16,2,bndmq,first,2,1,64,10418,150,100000000,100012800,50825,46784773,46862458,1213.828,794.141,0.467787853,46785986.828,0.467799990,10100110153867304471,333376,333376,10100110153867304471
16,2,bndmq,first,3,1,64,10418,150,100000000,100012800,52718,44915172,44992466,1207.719,823.719,0.449094236,44916379.719,0.449106312,10100110153867304471,333376,333376,10100110153867304471
16,2,bndmq,first,4,1,64,10418,150,100000000,100012800,53049,44925905,45005393,1242.000,828.891,0.449201552,44927147.000,0.449213971,10100110153867304471,333376,333376,10100110153867304471
16,2,hash,first,0,1,64,10418,150,100000000,100012800,22111,147696994,147723633,416.234,345.484,1.476780912,147697410.234,1.476785074,10100110153867304471,333376,333376,10100110153867304471
16,2,hash,first,1,1,64,10418,150,100000000,100012800,22061,144692489,144718106,400.266,344.703,1.446739707,144692889.266,1.446743709,10100110153867304471,333376,333376,10100110153867304471
16,2,hash,first,2,1,64,10418,150,100000000,100012800,17873,145659091,145681554,350.984,279.266,1.456404490,145659441.984,1.456408000,10100110153867304471,333376,333376,10100110153867304471
16,2,hash,first,3,1,64,10418,150,100000000,100012800,15308,144616719,144637127,318.875,239.188,1.445982104,144617037.875,1.445985293,10100110153867304471,333376,333376,10100110153867304471
16,2,hash,first,4,1,64,10418,150,100000000,100012800,15710,142812485,142833234,324.203,245.469,1.427942073,142812809.203,1.427945315,10100110153867304471,333376,333376,10100110153867304471
16,2,aho_corasick,first,0,1,64,10418,150,100000000,100012800,1111283,434444870,435585429,17821.234,17363.797,4.343892682,434462691.234,4.344070871,10100110153867304471,333376,333376,10100110153867304471
16,2,aho_corasick,first,1,1,64,10418,150,100000000,100012800,1060879,431066945,432151337,16943.625,16576.234,4.310117755,431083888.625,4.310287169,10100110153867304471,333376,333376,10100110153867304471
16,2,aho_corasick,first,2,1,64,10418,150,100000000,100012800,983385,435261611,436271435,15778.500,15365.391,4.352059046,435277389.500,4.352216811,10100110153867304471,333376,333376,10100110153867304471
16,2,aho_corasick,first,3,1,64,10418,150,100000000,100012800,1021349,424762012,425809219,16362.609,15958.578,4.247076494,424778374.609,4.247240099,10100110153867304471,333376,333376,10100110153867304471
16,2,aho_corasick,first,4,1,64,10418,150,100000000,100012800,990718,425099976,426117114,15892.781,15479.969,4.250455702,425115868.781,4.250614609,10100110153867304471,333376,333376,10100110153867304471
16,4,bndmq,first,0,1,64,10418,150,100000000,100012800,149850,80228885,80417468,2946.609,2341.406,0.802186170,80231831.609,0.802215632,10100110153867304471,333376,333376,10100110153867304471
16,4,bndmq,first,1,1,64,10418,150,100000000,100012800,121166,81810204,81958220,2312.750,1893.219,0.817997336,81812516.750,0.818020461,10100110153867304471,333376,333376,10100110153867304471
16,4,bndmq,first,2,1,64,10418,150,100000000,100012800,116638,80444068,80589309,2269.391,1822.469,0.804337725,80446337.391,0.804360416,10100110153867304471,333376,333376,10100110153867304471
16,4,bndmq,first,3,1,64,10418,150,100000000,100012800,122218,81987895,82137905,2343.906,1909.656,0.819774019,81990238.906,0.819797455,10100110153867304471,333376,333376,10100110153867304471
16,4,bndmq,first,4,1,64,10418,150,100000000,100012800,116838,80470877,80617270,2287.391,1825.594,0.804605780,80473164.391,0.804628651,10100110153867304471,333376,333376,10100110153867304471
16,4,hash,first,0,1,64,10418,150,100000000,100012800,33282,158224705,158263307,603.156,520.031,1.582044548,158225308.156,1.582050579,10100110153867304471,333376,333376,10100110153867304471
16,4,hash,first,1,1,64,10418,150,100000000,100012800,27973,159958204,159997538,614.594,437.078,1.599377320,159958818.594,1.599383465,10100110153867304471,333376,333376,10100110153867304471
16,4,hash,first,2,1,64,10418,150,100000000,100012800,42228,161726069,161773346,738.703,659.812,1.617053707,161726807.703,1.617061093,10100110153867304471,333376,333376,10100110153867304471
16,4,hash,first,3,1,64,10418,150,100000000,100012800,20388,153838430,153862645,378.359,318.562,1.538187412,153838808.359,1.538191195,10100110153867304471,333376,333376,10100110153867304471
16,4,hash,first,4,1,64,10418,150,100000000,100012800,18325,155965251,155988585,364.594,286.328,1.559452900,155965615.594,1.559456545,10100110153867304471,333376,333376,10100110153867304471
16,4,aho_corasick,first,0,1,64,10418,150,100000000,100012800,1561062,151240721,152828012,24801.422,24391.594,1.512213647,151265522.422,1.512461629,10100110153867304471,333376,333376,10100110153867304471
16,4,aho_corasick,first,1,1,64,10418,150,100000000,100012800,1538901,151012529,152615971,25053.781,24045.328,1.509932019,151037582.781,1.510182524,10100110153867304471,333376,333376,10100110153867304471
16,4,aho_corasick,first,2,1,64,10418,150,100000000,100012800,3448416,156029469,159507931,54350.969,53881.500,1.560094998,156083819.969,1.560638438,10100110153867304471,333376,333376,10100110153867304471
16,4,aho_corasick,first,3,1,64,10418,150,100000000,100012800,1647844,152411089,154093587,26289.031,25747.562,1.523915829,152437378.031,1.524178685,10100110153867304471,333376,333376,10100110153867304471
16,4,aho_corasick,first,4,1,64,10418,150,100000000,100012800,1521138,151534547,153085591,24235.062,23767.781,1.515151531,151558782.062,1.515393850,10100110153867304471,333376,333376,10100110153867304471
16,8,aho_corasick,first,0,1,32,20834,150,100000000,100003200,1269438,152716388,154025150,40898.812,39669.938,1.527115012,152757286.812,1.527523987,10007957261559824023,333344,333344,10007957261559824023
16,8,aho_corasick,first,1,1,32,20834,150,100000000,100003200,1201291,155228563,156464779,38631.750,37540.344,1.552235958,155267194.750,1.552622264,10007957261559824023,333344,333344,10007957261559824023
16,8,aho_corasick,first,2,1,32,20834,150,100000000,100003200,1539041,155979873,157541355,48796.312,48095.031,1.559748818,156028669.312,1.560236766,10007957261559824023,333344,333344,10007957261559824023
16,8,aho_corasick,first,3,1,32,20834,150,100000000,100003200,1340400,150981662,152344674,42594.125,41887.500,1.509768307,151024256.125,1.510194235,10007957261559824023,333344,333344,10007957261559824023
16,8,aho_corasick,first,4,1,32,20834,150,100000000,100003200,1278455,153779081,155080388,40665.844,39951.719,1.537741602,153819746.844,1.538148248,10007957261559824023,333344,333344,10007957261559824023
16,8,bndmq,first,0,1,32,20834,150,100000000,100003200,185606,148401884,148622044,6880.000,5800.188,1.483971353,148408764.000,1.484040151,10007957261559824023,333344,333344,10007957261559824023
16,8,bndmq,first,1,1,32,20834,150,100000000,100003200,131015,149777465,149938425,5030.000,4094.219,1.497726723,149782495.000,1.497777021,10007957261559824023,333344,333344,10007957261559824023
16,8,bndmq,first,2,1,32,20834,150,100000000,100003200,103523,153366220,153494169,3998.406,3235.094,1.533613124,153370218.406,1.533653107,10007957261559824023,333344,333344,10007957261559824023
16,8,bndmq,first,3,1,32,20834,150,100000000,100003200,104505,159350433,159485805,4230.375,3265.781,1.593453339,159354663.375,1.593495642,10007957261559824023,333344,333344,10007957261559824023
16,8,bndmq,first,4,1,32,20834,150,100000000,100003200,111238,156255273,156397649,4449.250,3476.188,1.562502730,156259722.250,1.562547221,10007957261559824023,333344,333344,10007957261559824023
16,8,hash,first,0,1,32,20834,150,100000000,100003200,21770,184734262,184762525,883.219,680.312,1.847283507,184735145.219,1.847292339,10007957261559824023,333344,333344,10007957261559824023
16,8,hash,first,1,1,32,20834,150,100000000,100003200,20939,184430990,184456928,810.562,654.344,1.844250884,184431800.562,1.844258989,10007957261559824023,333344,333344,10007957261559824023
16,8,hash,first,2,1,32,20834,150,100000000,100003200,15328,178394604,178414150,610.812,479.000,1.783888956,178395214.812,1.783895063,10007957261559824023,333344,333344,10007957261559824023
16,8,hash,first,3,1,32,20834,150,100000000,100003200,14508,182908332,182930134,681.312,453.375,1.829024791,182909013.312,1.829031604,10007957261559824023,333344,333344,10007957261559824023
16,8,hash,first,4,1,32,20834,150,100000000,100003200,18425,181053332,181076526,724.812,575.781,1.810475385,181054056.812,1.810482633,10007957261559824023,333344,333344,10007957261559824023
16,16,bndmq,first,0,1,16,41668,150,100000000,100003200,238736,288282249,288547725,16592.250,14921.000,2.882730243,288298841.250,2.882896160,8485451749250642310,333344,333344,8485451749250642310
16,16,bndmq,first,1,1,16,41668,150,100000000,100003200,101689,287951449,288081752,8143.938,6355.562,2.879422348,287959592.938,2.879503785,8485451749250642310,333344,333344,8485451749250642310
16,16,bndmq,first,2,1,16,41668,150,100000000,100003200,94667,290364103,290486382,7642.438,5916.688,2.903548116,290371745.438,2.903624538,8485451749250642310,333344,333344,8485451749250642310
16,16,bndmq,first,3,1,16,41668,150,100000000,100003200,89387,290038827,290158621,7487.125,5586.688,2.900295461,290046314.125,2.900370329,8485451749250642310,333344,333344,8485451749250642310
16,16,bndmq,first,4,1,16,41668,150,100000000,100003200,106780,285161717,285297862,8509.062,6673.750,2.851525921,285170226.062,2.851611009,8485451749250642310,333344,333344,8485451749250642310
16,16,aho_corasick,first,0,1,16,41668,150,100000000,100003200,1292912,156010882,157317991,81694.312,80807.000,1.560058898,156092576.312,1.560875815,8485451749250642310,333344,333344,8485451749250642310
16,16,aho_corasick,first,1,1,16,41668,150,100000000,100003200,1258117,151670835,152962325,80718.125,78632.312,1.516659817,151751553.125,1.517466972,8485451749250642310,333344,333344,8485451749250642310
16,16,aho_corasick,first,2,1,16,41668,150,100000000,100003200,1171025,157141820,158333413,74474.562,73189.062,1.571367916,157216294.562,1.572112638,8485451749250642310,333344,333344,8485451749250642310
16,16,aho_corasick,first,3,1,16,41668,150,100000000,100003200,1134146,159289902,160441771,71991.812,70884.125,1.592848049,159361893.812,1.593567944,8485451749250642310,333344,333344,8485451749250642310
16,16,aho_corasick,first,4,1,16,41668,150,100000000,100003200,1033007,160185343,161235892,65659.312,64562.938,1.601802172,160251002.312,1.602458744,8485451749250642310,333344,333344,8485451749250642310
16,16,hash,first,0,1,16,41668,150,100000000,100003200,46116,180808966,180858940,3123.375,2882.250,1.808031803,180812089.375,1.808063036,8485451749250642310,333344,333344,8485451749250642310
16,16,hash,first,1,1,16,41668,150,100000000,100003200,17322,196223325,196243883,1284.875,1082.625,1.962170461,196224609.875,1.962183309,8485451749250642310,333344,333344,8485451749250642310
16,16,hash,first,2,1,16,41668,150,100000000,100003200,11742,179605834,179621513,979.938,733.875,1.796000868,179606813.938,1.796010667,8485451749250642310,333344,333344,8485451749250642310
16,16,hash,first,3,1,16,41668,150,100000000,100003200,10550,177503762,177518720,934.875,659.375,1.774980821,177504696.875,1.774990169,8485451749250642310,333344,333344,8485451749250642310
16,16,hash,first,4,1,16,41668,150,100000000,100003200,13145,178154253,178173149,1181.000,821.562,1.781485522,178155434.000,1.781497332,8485451749250642310,333344,333344,8485451749250642310
16,32,aho_corasick,first,0,1,8,83334,150,100000000,100000800,1486050,152232147,153728175,187003.500,185756.250,1.522309292,152419150.500,1.524179312,14545882975625201301,333336,333336,14545882975625201301
16,32,aho_corasick,first,1,1,8,83334,150,100000000,100000800,1261235,156661146,157934102,159119.500,157654.375,1.566598927,156820265.500,1.568190109,14545882975625201301,333336,333336,14545882975625201301
16,32,aho_corasick,first,2,1,8,83334,150,100000000,100000800,1030512,153957794,155059830,137754.500,128814.000,1.539565623,154095548.500,1.540943157,14545882975625201301,333336,333336,14545882975625201301
16,32,aho_corasick,first,3,1,8,83334,150,100000000,100000800,1255722,156782905,158064055,160143.750,156965.250,1.567816507,156943048.750,1.569417932,14545882975625201301,333336,333336,14545882975625201301
16,32,aho_corasick,first,4,1,8,83334,150,100000000,100000800,951395,154004276,154968795,120564.875,118924.375,1.540030440,154124840.875,1.541236079,14545882975625201301,333336,333336,14545882975625201301
16,32,bndmq,first,0,1,8,83334,150,100000000,100000800,269914,541650074,541945555,36935.125,33739.250,5.416457408,541687009.125,5.416826757,14545882975625201301,333336,333336,14545882975625201301
16,32,bndmq,first,1,1,8,83334,150,100000000,100000800,130554,541901238,542059734,19812.000,16319.250,5.418969028,541921050.000,5.419167147,14545882975625201301,333336,333336,14545882975625201301
16,32,bndmq,first,2,1,8,83334,150,100000000,100000800,63970,547395109,547486240,11391.375,7996.250,5.473907299,547406500.375,5.474021212,14545882975625201301,333336,333336,14545882975625201301
16,32,bndmq,first,3,1,8,83334,150,100000000,100000800,61575,547015011,547096643,10204.000,7696.875,5.470106349,547025215.000,5.470208388,14545882975625201301,333336,333336,14545882975625201301
16,32,bndmq,first,4,1,8,83334,150,100000000,100000800,67215,540775200,540866329,11391.125,8401.875,5.407708738,540786591.125,5.407822649,14545882975625201301,333336,333336,14545882975625201301
16,32,hash,first,0,1,8,83334,150,100000000,100000800,31128,177794194,177829059,4358.125,3891.000,1.777927717,177798552.125,1.777971297,14545882975625201301,333336,333336,14545882975625201301
16,32,hash,first,1,1,8,83334,150,100000000,100000800,13906,178536835,178554397,2195.250,1738.250,1.785354067,178539030.250,1.785376019,14545882975625201301,333336,333336,14545882975625201301
16,32,hash,first,2,1,8,83334,150,100000000,100000800,12594,186716229,186732460,2028.875,1574.250,1.867147353,186718257.875,1.867167641,14545882975625201301,333336,333336,14545882975625201301
16,32,hash,first,3,1,8,83334,150,100000000,100000800,11111,176015415,176029522,1763.375,1388.875,1.760140069,176017178.375,1.760157702,14545882975625201301,333336,333336,14545882975625201301
16,32,hash,first,4,1,8,83334,150,100000000,100000800,18315,183361560,183383312,2719.000,2289.375,1.833600931,183364279.000,1.833628121,14545882975625201301,333336,333336,14545882975625201301
16,64,bndmq,first,0,1,4,166668,150,100000000,100000800,173273,1152181615,1152394823,53302.000,43318.250,11.521723976,1152234917.000,11.522256992,7920970377318854716,333336,333336,7920970377318854716
16,64,bndmq,first,1,1,4,166668,150,100000000,100000800,119523,1089397017,1089543801,36696.000,29880.750,10.893883019,1089433713.000,10.894249976,7920970377318854716,333336,333336,7920970377318854716
16,64,bndmq,first,2,1,4,166668,150,100000000,100000800,104315,1069347547,1069481307,33440.000,26078.750,10.693389923,1069380987.000,10.693724320,7920970377318854716,333336,333336,7920970377318854716
16,64,bndmq,first,3,1,4,166668,150,100000000,100000800,95118,1080995182,1081121438,31564.000,23779.500,10.809865341,1081026746.000,10.810180979,7920970377318854716,333336,333336,7920970377318854716
16,64,bndmq,first,4,1,4,166668,150,100000000,100000800,97182,1074826523,1074952349,31456.500,24295.500,10.748179245,1074857979.500,10.748493807,7920970377318854716,333336,333336,7920970377318854716
16,64,aho_corasick,first,0,1,4,166668,150,100000000,100000800,982813,159087705,160090936,250807.750,245703.250,1.590864323,159338512.750,1.593372381,7920970377318854716,333336,333336,7920970377318854716
16,64,aho_corasick,first,1,1,4,166668,150,100000000,100000800,902073,161675374,162607333,232989.750,225518.250,1.616740806,161908363.750,1.619070685,7920970377318854716,333336,333336,7920970377318854716
16,64,aho_corasick,first,2,1,4,166668,150,100000000,100000800,968557,158478709,159479566,250214.250,242139.250,1.584774412,158728923.250,1.587276534,7920970377318854716,333336,333336,7920970377318854716
