k,patterns,algorithm,mode,status,wall_ms,detail
31,1000000,aho_corasick,first,timed_out,43891,"one matcher-build plus corpus-search iteration took 21292.832 ms"
31,1000000,hash,first,ok,702,""
31,1,bndmq,all,ok,384,""
31,1,aho_corasick,all,ok,495,""
31,1,hash,all,ok,1221,""
31,2,hash,all,ok,1293,""
31,2,aho_corasick,all,ok,3102,""
31,2,bndmq,all,ok,502,""
31,4,hash,all,ok,1407,""
31,4,aho_corasick,all,ok,971,""
31,4,bndmq,all,ok,494,""
31,8,aho_corasick,all,ok,494,""
31,8,bndmq,all,ok,433,""
31,8,hash,all,ok,707,""
31,16,bndmq,all,ok,376,""
31,16,hash,all,ok,672,""
31,16,aho_corasick,all,ok,491,""
31,32,hash,all,ok,385,""
31,32,aho_corasick,all,ok,400,""
31,32,bndmq,all,ok,348,""
31,64,bndmq,all,ok,491,""
31,64,aho_corasick,all,ok,411,""
31,64,hash,all,ok,409,""
31,128,aho_corasick,all,ok,317,""
31,128,bndmq,all,ok,470,""
31,128,hash,all,ok,377,""
31,256,hash,all,ok,351,""
31,256,bndmq,all,ok,465,""
31,256,aho_corasick,all,ok,324,""
31,1000,hash,all,ok,327,""
31,1000,aho_corasick,all,ok,436,""
31,1000,bndmq,all,ok,723,""
31,10000,hash,all,ok,317,""
31,10000,aho_corasick,all,ok,1464,""
31,10000,bndmq,all,ok,7424,""
31,100000,hash,all,ok,376,""
31,100000,bndmq,all,timed_out,43317,"one matcher-build plus corpus-search iteration took 21457.525 ms"
31,100000,aho_corasick,all,ok,20768,""
31,1000000,hash,all,ok,707,""
31,1000000,bndmq,all,pruned,0,"a smaller pattern count timed out"
31,1000000,aho_corasick,all,timed_out,44398,"one matcher-build plus corpus-search iteration took 21439.594 ms"
40,1,bndmq,first,ok,414,""
40,1,aho_corasick,first,ok,522,""
40,1,hash,first,ok,988,""
40,2,bndmq,first,ok,497,""
40,2,aho_corasick,first,ok,2407,""
40,2,hash,first,ok,1041,""
40,4,aho_corasick,first,ok,856,""
40,4,bndmq,first,ok,467,""
40,4,hash,first,ok,1135,""
40,8,aho_corasick,first,ok,464,""
40,8,bndmq,first,ok,488,""
40,8,hash,first,ok,552,""
40,16,hash,first,ok,551,""
40,16,aho_corasick,first,ok,444,""
40,16,bndmq,first,ok,408,""
40,32,aho_corasick,first,ok,376,""
40,32,hash,first,ok,436,""
40,32,bndmq,first,ok,353,""
40,64,aho_corasick,first,ok,350,""
40,64,hash,first,ok,379,""
40,64,bndmq,first,ok,441,""
40,128,hash,first,ok,322,""
40,128,aho_corasick,first,ok,376,""
40,128,bndmq,first,ok,413,""
40,256,aho_corasick,first,ok,352,""
40,256,hash,first,ok,335,""
40,256,bndmq,first,ok,402,""
40,1000,aho_corasick,first,ok,376,""
40,1000,hash,first,ok,319,""
40,1000,bndmq,first,ok,490,""
40,10000,hash,first,ok,319,""
40,10000,bndmq,first,ok,4847,""
40,10000,aho_corasick,first,ok,1944,""
40,100000,hash,first,ok,352,""
40,100000,aho_corasick,first,ok,27977,""
40,100000,bndmq,first,timed_out,25892,"one matcher-build plus corpus-search iteration took 12896.637 ms"
40,1000000,aho_corasick,first,timed_out,60050,"hard timeout after 60 seconds"
40,1000000,bndmq,first,pruned,0,"a smaller pattern count timed out"
40,1000000,hash,first,ok,848,""
40,1,aho_corasick,all,ok,732,""
40,1,hash,all,ok,1196,""
40,1,bndmq,all,ok,394,""
40,2,hash,all,ok,1271,""
40,2,bndmq,all,ok,503,""
40,2,aho_corasick,all,ok,3087,""
40,4,aho_corasick,all,ok,971,""
40,4,bndmq,all,ok,465,""
40,4,hash,all,ok,1362,""
40,8,bndmq,all,ok,394,""
40,8,hash,all,ok,712,""
40,8,aho_corasick,all,ok,526,""
40,16,aho_corasick,all,ok,503,""
40,16,hash,all,ok,660,""
40,16,bndmq,all,ok,489,""
40,32,hash,all,ok,396,""
40,32,aho_corasick,all,ok,431,""
40,32,bndmq,all,ok,444,""
40,64,bndmq,all,ok,403,""
40,64,hash,all,ok,399,""
40,64,aho_corasick,all,ok,379,""
40,128,aho_corasick,all,ok,312,""
40,128,hash,all,ok,367,""
40,128,bndmq,all,ok,398,""
40,256,bndmq,all,ok,400,""
40,256,hash,all,ok,362,""
40,256,aho_corasick,all,ok,369,""
40,1000,bndmq,all,ok,612,""
40,1000,aho_corasick,all,ok,374,""
40,1000,hash,all,ok,324,""
40,10000,aho_corasick,all,ok,1959,""
40,10000,bndmq,all,ok,6275,""
40,10000,hash,all,ok,336,""
40,100000,aho_corasick,all,ok,27853,""
40,100000,hash,all,ok,416,""
40,100000,bndmq,all,timed_out,35257,"one matcher-build plus corpus-search iteration took 17573.608 ms"
40,1000000,hash,all,ok,834,""
40,1000000,aho_corasick,all,timed_out,60049,"hard timeout after 60 seconds"
40,1000000,bndmq,all,pruned,0,"a smaller pattern count timed out"
48,1,bndmq,first,ok,457,""
48,1,aho_corasick,first,ok,498,""
48,1,hash,first,ok,974,""
48,2,hash,first,ok,1026,""
48,2,bndmq,first,ok,505,""
48,2,aho_corasick,first,ok,2390,""
48,4,hash,first,ok,1094,""
48,4,bndmq,first,ok,428,""
48,4,aho_corasick,first,ok,899,""
48,8,bndmq,first,ok,440,""
48,8,hash,first,ok,571,""
48,8,aho_corasick,first,ok,478,""
48,16,aho_corasick,first,ok,463,""
48,16,hash,first,ok,571,""
48,16,bndmq,first,ok,364,""
48,32,aho_corasick,first,ok,436,""
48,32,hash,first,ok,411,""
48,32,bndmq,first,ok,419,""
48,64,hash,first,ok,366,""
48,64,aho_corasick,first,ok,374,""
48,64,bndmq,first,ok,341,""
48,128,hash,first,ok,345,""
48,128,bndmq,first,ok,401,""
48,128,aho_corasick,first,ok,334,""
48,256,hash,first,ok,322,""
48,256,aho_corasick,first,ok,354,""
48,256,bndmq,first,ok,403,""
48,1000,hash,first,ok,329,""
48,1000,bndmq,first,ok,411,""
48,1000,aho_corasick,first,ok,439,""
48,10000,hash,first,ok,360,""
48,10000,aho_corasick,first,ok,2379,""
48,10000,bndmq,first,ok,3958,""
48,100000,bndmq,first,timed_out,23248,"one matcher-build plus corpus-search iteration took 11558.329 ms"
48,100000,aho_corasick,first,ok,34200,""
48,100000,hash,first,ok,404,""
48,1000000,aho_corasick,first,timed_out,60032,"hard timeout after 60 seconds"
48,1000000,bndmq,first,pruned,0,"a smaller pattern count timed out"
48,1000000,hash,first,ok,1011,""
48,1,aho_corasick,all,ok,718,""
48,1,bndmq,all,ok,410,""
48,1,hash,all,ok,1174,""
48,2,aho_corasick,all,ok,3015,""
48,2,hash,all,ok,1239,""
48,2,bndmq,all,ok,496,""
48,4,hash,all,ok,1336,""
48,4,bndmq,all,ok,469,""
48,4,aho_corasick,all,ok,996,""
48,8,aho_corasick,all,ok,530,""
48,8,hash,all,ok,670,""
48,8,bndmq,all,ok,496,""
48,16,aho_corasick,all,ok,511,""
48,16,bndmq,all,ok,427,""
48,16,hash,all,ok,695,""
48,32,bndmq,all,ok,374,""
48,32,aho_corasick,all,ok,445,""
48,32,hash,all,ok,511,""
48,64,aho_corasick,all,ok,406,""
48,64,bndmq,all,ok,421,""
48,64,hash,all,ok,391,""
48,128,hash,all,ok,370,""
48,128,aho_corasick,all,ok,365,""
48,128,bndmq,all,ok,398,""
48,256,hash,all,ok,330,""
48,256,aho_corasick,all,ok,359,""
48,256,bndmq,all,ok,395,""
48,1000,aho_corasick,all,ok,427,""
48,1000,hash,all,ok,341,""
48,1000,bndmq,all,ok,512,""
48,10000,bndmq,all,ok,5113,""
48,10000,aho_corasick,all,ok,2368,""
48,10000,hash,all,ok,330,""
48,100000,hash,all,ok,445,""
48,100000,bndmq,all,timed_out,31315,"one matcher-build plus corpus-search iteration took 15568.853 ms"
48,100000,aho_corasick,all,ok,34619,""
48,1000000,bndmq,all,pruned,0,"a smaller pattern count timed out"
48,1000000,aho_corasick,all,timed_out,60064,"hard timeout after 60 seconds"
48,1000000,hash,all,ok,1044,""
64,1,bndmq,first,ok,499,""
64,1,hash,first,ok,990,""
64,1,aho_corasick,first,ok,502,""
64,2,hash,first,ok,1017,""
64,2,bndmq,first,ok,395,""
64,2,aho_corasick,first,ok,2326,""
64,4,aho_corasick,first,ok,903,""
64,4,hash,first,ok,1095,""
64,4,bndmq,first,ok,458,""
64,8,bndmq,first,ok,434,""
64,8,hash,first,ok,544,""
64,8,aho_corasick,first,ok,494,""
64,16,hash,first,ok,527,""
64,16,aho_corasick,first,ok,523,""
64,16,bndmq,first,ok,384,""
64,32,bndmq,first,ok,381,""
64,32,aho_corasick,first,ok,470,""
64,32,hash,first,ok,408,""
64,64,aho_corasick,first,ok,444,""
64,64,bndmq,first,ok,387,""
64,64,hash,first,ok,376,""
64,128,hash,first,ok,343,""
64,128,bndmq,first,ok,375,""
64,128,aho_corasick,first,ok,349,""
64,256,hash,first,ok,323,""
64,256,bndmq,first,ok,261,""
64,256,aho_corasick,first,ok,371,""
64,1000,aho_corasick,first,ok,582,""
64,1000,hash,first,ok,350,""
64,1000,bndmq,first,ok,574,""
64,10000,hash,first,ok,318,""
64,10000,aho_corasick,first,ok,3295,""
64,10000,bndmq,first,ok,3094,""
64,100000,aho_corasick,first,timed_out,5402,"one matcher-build plus corpus-search iteration took 2608.548 ms"
64,100000,hash,first,ok,471,""
64,100000,bndmq,first,timed_out,18364,"one matcher-build plus corpus-search iteration took 9175.190 ms"
64,1000000,hash,first,ok,1351,""
64,1000000,aho_corasick,first,pruned,0,"a smaller pattern count timed out"
64,1000000,bndmq,first,pruned,0,"a smaller pattern count timed out"
64,1,bndmq,all,ok,469,""
64,1,hash,all,ok,1137,""
64,1,aho_corasick,all,ok,704,""
64,2,aho_corasick,all,ok,2850,""
64,2,hash,all,ok,1204,""
64,2,bndmq,all,ok,535,""
64,4,bndmq,all,ok,482,""
64,4,hash,all,ok,1297,""
64,4,aho_corasick,all,ok,995,""
64,8,aho_corasick,all,ok,523,""
64,8,hash,all,ok,664,""
64,8,bndmq,all,ok,438,""
64,16,hash,all,ok,650,""
64,16,aho_corasick,all,ok,553,""
64,16,bndmq,all,ok,441,""
64,32,bndmq,all,ok,384,""
64,32,hash,all,ok,468,""
64,32,aho_corasick,all,ok,494,""
64,64,hash,all,ok,405,""
64,64,aho_corasick,all,ok,373,""
64,64,bndmq,all,ok,410,""
64,128,bndmq,all,ok,381,""
64,128,hash,all,ok,325,""
64,128,aho_corasick,all,ok,352,""
64,256,hash,all,ok,348,""
64,256,bndmq,all,ok,371,""
64,256,aho_corasick,all,ok,379,""
64,1000,bndmq,all,ok,412,""
64,1000,aho_corasick,all,ok,585,""
64,1000,hash,all,ok,323,""
64,10000,hash,all,ok,321,""
64,10000,aho_corasick,all,ok,3295,""
64,10000,bndmq,all,ok,3911,""
64,100000,bndmq,all,timed_out,24516,"one matcher-build plus corpus-search iteration took 12295.954 ms"
64,100000,aho_corasick,all,timed_out,5401,"one matcher-build plus corpus-search iteration took 2619.371 ms"
64,100000,hash,all,ok,494,""
64,1000000,aho_corasick,all,pruned,0,"a smaller pattern count timed out"
64,1000000,hash,all,ok,1384,""
64,1000000,bndmq,all,pruned,0,"a smaller pattern count timed out"
80,1,hash,first,ok,977,""
80,1,aho_corasick,first,ok,460,""
80,1,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,2,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,2,hash,first,ok,1023,""
80,2,aho_corasick,first,ok,2306,""
80,4,aho_corasick,first,ok,955,""
80,4,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,4,hash,first,ok,1057,""
80,8,hash,first,ok,531,""
80,8,aho_corasick,first,ok,545,""
80,8,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,16,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,16,hash,first,ok,521,""
80,16,aho_corasick,first,ok,589,""
80,32,hash,first,ok,404,""
80,32,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,32,aho_corasick,first,ok,379,""
80,64,hash,first,ok,376,""
80,64,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,64,aho_corasick,first,ok,404,""
80,128,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,128,hash,first,ok,347,""
80,128,aho_corasick,first,ok,415,""
80,256,hash,first,ok,347,""
80,256,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,256,aho_corasick,first,ok,355,""
80,1000,hash,first,ok,351,""
80,1000,aho_corasick,first,ok,384,""
80,1000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,10000,aho_corasick,first,ok,4120,""
80,10000,hash,first,ok,319,""
80,10000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,100000,aho_corasick,first,timed_out,7216,"one matcher-build plus corpus-search iteration took 3601.965 ms"
80,100000,hash,first,ok,381,""
80,100000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,1000000,hash,first,ok,1634,""
80,1000000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
80,1000000,aho_corasick,first,pruned,0,"a smaller pattern count timed out"
80,1,hash,all,ok,1111,""
80,1,aho_corasick,all,ok,763,""
80,1,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,2,hash,all,ok,1172,""
80,2,aho_corasick,all,ok,2772,""
80,2,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,4,aho_corasick,all,ok,1002,""
80,4,hash,all,ok,1230,""
80,4,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,8,aho_corasick,all,ok,548,""
80,8,hash,all,ok,627,""
80,8,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,16,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,16,hash,all,ok,617,""
80,16,aho_corasick,all,ok,594,""
80,32,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,32,aho_corasick,all,ok,382,""
80,32,hash,all,ok,460,""
80,64,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,64,hash,all,ok,397,""
80,64,aho_corasick,all,ok,400,""
80,128,aho_corasick,all,ok,410,""
80,128,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,128,hash,all,ok,320,""
80,256,aho_corasick,all,ok,352,""
80,256,hash,all,ok,321,""
80,256,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,1000,aho_corasick,all,ok,380,""
80,1000,hash,all,ok,346,""
80,1000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,10000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,10000,hash,all,ok,317,""
80,10000,aho_corasick,all,ok,4181,""
80,100000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
80,100000,hash,all,ok,406,""
80,100000,aho_corasick,all,timed_out,6960,"one matcher-build plus corpus-search iteration took 3364.951 ms"
80,1000000,aho_corasick,all,pruned,0,"a smaller pattern count timed out"
80,1000000,hash,all,ok,1642,""
80,1000000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,1,aho_corasick,first,ok,408,""
96,1,hash,first,ok,970,""
96,1,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,2,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,2,hash,first,ok,1014,""
96,2,aho_corasick,first,ok,2294,""
96,4,hash,first,ok,1068,""
96,4,aho_corasick,first,ok,985,""
96,4,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,8,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,8,hash,first,ok,530,""
96,8,aho_corasick,first,ok,562,""
96,16,aho_corasick,first,ok,613,""
96,16,hash,first,ok,551,""
96,16,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,32,hash,first,ok,382,""
96,32,aho_corasick,first,ok,404,""
96,32,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,64,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,64,aho_corasick,first,ok,438,""
96,64,hash,first,ok,347,""
96,128,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,128,hash,first,ok,349,""
96,128,aho_corasick,first,ok,348,""
96,256,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,256,aho_corasick,first,ok,412,""
96,256,hash,first,ok,324,""
96,1000,aho_corasick,first,ok,467,""
96,1000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,1000,hash,first,ok,320,""
96,10000,aho_corasick,first,ok,5138,""
96,10000,hash,first,ok,351,""
96,10000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,100000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,100000,hash,first,ok,408,""
96,100000,aho_corasick,first,timed_out,8860,"one matcher-build plus corpus-search iteration took 4236.921 ms"
96,1000000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
96,1000000,aho_corasick,first,pruned,0,"a smaller pattern count timed out"
96,1000000,hash,first,ok,1937,""
96,1,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,1,aho_corasick,all,ok,760,""
96,1,hash,all,ok,1080,""
96,2,hash,all,ok,1120,""
96,2,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,2,aho_corasick,all,ok,2638,""
96,4,hash,all,ok,1175,""
96,4,aho_corasick,all,ok,1037,""
96,4,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,8,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,8,hash,all,ok,590,""
96,8,aho_corasick,all,ok,554,""
96,16,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,16,hash,all,ok,607,""
96,16,aho_corasick,all,ok,617,""
96,32,hash,all,ok,438,""
96,32,aho_corasick,all,ok,408,""
96,32,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,64,hash,all,ok,410,""
96,64,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,64,aho_corasick,all,ok,437,""
96,128,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,128,hash,all,ok,348,""
96,128,aho_corasick,all,ok,352,""
96,256,hash,all,ok,320,""
96,256,aho_corasick,all,ok,410,""
96,256,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,1000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,1000,aho_corasick,all,ok,462,""
96,1000,hash,all,ok,354,""
96,10000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,10000,hash,all,ok,315,""
96,10000,aho_corasick,all,ok,4972,""
96,100000,aho_corasick,all,timed_out,8553,"one matcher-build plus corpus-search iteration took 4161.425 ms"
96,100000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,100000,hash,all,ok,439,""
96,1000000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
96,1000000,aho_corasick,all,pruned,0,"a smaller pattern count timed out"
96,1000000,hash,all,ok,1993,""
128,1,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,1,hash,first,ok,953,""
128,1,aho_corasick,first,ok,617,""
128,2,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,2,hash,first,ok,963,""
128,2,aho_corasick,first,ok,2299,""
128,4,aho_corasick,first,ok,1052,""
128,4,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,4,hash,first,ok,1019,""
128,8,hash,first,ok,503,""
128,8,aho_corasick,first,ok,610,""
128,8,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,16,hash,first,ok,470,""
128,16,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,16,aho_corasick,first,ok,697,""
128,32,aho_corasick,first,ok,492,""
128,32,hash,first,ok,350,""
128,32,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,64,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,64,hash,first,ok,349,""
128,64,aho_corasick,first,ok,384,""
128,128,aho_corasick,first,ok,466,""
128,128,hash,first,ok,354,""
128,128,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,256,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,256,aho_corasick,first,ok,416,""
128,256,hash,first,ok,352,""
128,1000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,1000,aho_corasick,first,ok,616,""
128,1000,hash,first,ok,317,""
128,10000,aho_corasick,first,ok,6725,""
128,10000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,10000,hash,first,ok,349,""
128,100000,aho_corasick,first,timed_out,11562,"one matcher-build plus corpus-search iteration took 5586.186 ms"
128,100000,hash,first,ok,523,""
128,100000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,1000000,hash,first,ok,2662,""
128,1000000,bndmq,first,invalid,0,"BNDMq limit is 64 bytes"
128,1000000,aho_corasick,first,pruned,0,"a smaller pattern count timed out"
128,1,aho_corasick,all,ok,812,""
128,1,hash,all,ok,1060,""
128,1,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,2,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,2,aho_corasick,all,ok,2443,""
128,2,hash,all,ok,1081,""
128,4,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,4,hash,all,ok,1108,""
128,4,aho_corasick,all,ok,1085,""
128,8,hash,all,ok,699,""
128,8,aho_corasick,all,ok,620,""
128,8,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,16,hash,all,ok,548,""
128,16,aho_corasick,all,ok,378,""
128,16,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,32,hash,all,ok,407,""
128,32,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,32,aho_corasick,all,ok,503,""
128,64,hash,all,ok,376,""
128,64,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,64,aho_corasick,all,ok,380,""
128,128,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,128,hash,all,ok,317,""
128,128,aho_corasick,all,ok,466,""
128,256,aho_corasick,all,ok,406,""
128,256,hash,all,ok,350,""
128,256,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,1000,hash,all,ok,353,""
128,1000,aho_corasick,all,ok,641,""
128,1000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,10000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,10000,aho_corasick,all,ok,6754,""
128,10000,hash,all,ok,260,""
128,100000,hash,all,ok,530,""
128,100000,aho_corasick,all,timed_out,11732,"one matcher-build plus corpus-search iteration took 5737.398 ms"
128,100000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,1000000,hash,all,ok,2650,""
128,1000000,bndmq,all,invalid,0,"BNDMq limit is 64 bytes"
128,1000000,aho_corasick,all,pruned,0,"a smaller pattern count timed out"
